"PLANT","extinct_level_P_run1","initial_plant_abundance_run1","plant_abundance_run1","reward_abundance_run1","sum_pol_run1","visit_quanity_run1","visit_quality_run1","foraging_effort_run1","extinct_level_P_run2","initial_plant_abundance_run2","plant_abundance_run2","reward_abundance_run2","sum_pol_run2","visit_quanity_run2","visit_quality_run2","foraging_effort_run2","source_dataframe","version"
"PEKE",0,0,0.74047786194007,0.0125013588090637,28.528884747933,21.2568046262027,0.857798626106517,6.00472145888958,1,0,0,0,0,0,NA,6.33333333333333,"P_Bertha_2022_summer_nonserpentine_network_case3_version3","3"
"ACAM",0,0.549999994598329,0.549999994598329,0.524770084011727,0,0,NA,0,1,0.549999994598329,1.99952202889532e-05,9.138872947618e-05,0,0,NA,0,"P_Bertha_2022_summer_serpentine_network_case3_version2","2"
"ACWR",1,0.549909214116591,3.48855977419653e-05,0.000151336315912104,0,0,NA,0,1,0.549909214116591,0,0,0,0,NA,0,"P_Bertha_2022_summer_serpentine_network_case3_version2","2"
"ASER",1,0,0,0,0,0,NA,0,1,0,0,0,0,0,NA,0,"P_Bertha_2022_summer_serpentine_network_case3_version2","2"
"ASFA",0,0.484978262537615,0.819198601599524,0.0125005760604504,32.9178928332071,28.287693663592,0.953287040550551,0.962421002472455,0,0.484978262537615,0.819094992113888,0.0137403340139473,13.9247841363807,25.7210561788448,0.443439059153309,0.5,"P_Bertha_2022_summer_serpentine_network_case3_version2","2"
"CAPY",0,0.529658469687988,0.826195608137424,0.0125005806659219,27.3898437061576,26.6333421639716,0.849663119193873,0.852573825522476,0,0.529658469687988,0.82526792233483,0.037149835207335,2.60861460208961,8.88371335192011,0.242331766858899,0.166666666666667,"P_Bertha_2022_summer_serpentine_network_case3_version2","2"
"CESO",1,0,0,0,0,0,NA,-3.10210078079685e-12,1,0,0,0,0,0,NA,0.166666666666667,"P_Bertha_2022_summer_serpentine_network_case3_version2","2"
"GRCA",0,0.510073438594152,0.773446814146039,0.0125005795159186,28.270881493776,25.4377882312142,0.568734060783945,1.13506397266046,0,0.510073438594152,0.773337675961966,0.0140528647909893,11.7683393284197,22.613187471464,0.37018688377137,0.666666666666667,"P_Bertha_2022_summer_serpentine_network_case3_version2","2"
"HECO",0,0.504282451911961,0.909340859407691,0.012500566083339,36.2884490574831,35.4801060197471,0.910612011597282,1.84093350511204,0,0.504282451911961,0.909344214845979,0.0125627628662375,36.8131389461086,35.3042472984036,0.73246612289215,1.5,"P_Bertha_2022_summer_serpentine_network_case3_version2","2"
"HEEX",0,0.4751692843275,0.856795233892921,0.0125005462651203,28.732141254501,27.0985074363904,0.716033750568578,4.32451042417011,0,0.4751692843275,0.85677469758819,0.0125132711085558,23.543669061017,27.0695603025322,0.620693502049966,3.16666666666667,"P_Bertha_2022_summer_serpentine_network_case3_version2","2"
"LULU",0,0.470161692295299,0.905548026217203,0.0125005622073544,29.5526819829634,31.6758323803273,0.635394833484781,3.75520929159612,0,0.470161692295299,0.905527705209929,0.0114249240045794,22.5991115986686,34.6655538175135,0.770088934954214,3.83333333333333,"P_Bertha_2022_summer_serpentine_network_case3_version2","2"
"MEIN",1,0,0,0,0,0,NA,4.99999999913318,1,0,0,0,0,0,NA,7.16666666666667,"P_Bertha_2022_summer_serpentine_network_case3_version2","2"
"PEKE",0,0.50137590111763,0.779941326566376,0.0125004784595278,29.5106859425257,23.5875773888032,0.772340364186645,13.1292879793373,0,0.50137590111763,0.779860950354565,0.0112654426576276,16.4339935277829,26.1761058913278,0.868484031684451,13.8333333333333,"P_Bertha_2022_summer_serpentine_network_case3_version2","2"
"ACMO",0,0.513255724666294,0.513255724666294,0.549092196858997,2.16856837258034e-22,4.6980115913847e-11,2.3691515227383e-12,3.33020848415176e-12,0,0.513255724666294,0.661782434071201,0.0201480159413349,2.03150539498841,10.060507045182,0.133632885408896,0.142857142857143,"P_Bertha_2023_spring_full_network_case3_version1","1"
"AGHE",0,0.488964466396237,0.776625058604091,0.0125006071612655,31.7732540064482,25.6635517262802,0.961515596827217,0.952539755691399,0,0.488964466396237,0.776563972569607,0.0142345409211003,16.0848612357383,22.5250753944372,0.554534158964038,0.5,"P_Bertha_2023_spring_full_network_case3_version1","1"
"DICA",0,0.525786721555417,0.697383035625121,0.0125006036772128,22.2995144729185,17.6762414570339,0.879785622633139,0.882864147051513,0,0.525786721555417,0.696935431495559,0.0184462751769838,4.1208990418598,11.9409866970045,0.240516183860138,0.25,"P_Bertha_2023_spring_full_network_case3_version1","1"
"ERCI",0,0.497429181890296,0.686380440184479,0.0125006160498388,25.7389585036878,17.9295506747188,0.98534079231343,0.98505330671316,0,0.497429181890296,0.686184690215194,0.0194572346709596,8.45107795400236,11.4864800937376,0.504854425422561,0.5,"P_Bertha_2023_spring_full_network_case3_version1","1"
"ERGU",0,0.492260030211071,0.701532170107045,0.0125006104930863,27.6197878610887,20.0811918915634,0.964891417835918,0.970171349576664,0,0.492260030211071,0.701196658290645,0.020693300268914,5.11273110435574,12.0904506563596,0.296517480365974,0.333333333333333,"P_Bertha_2023_spring_full_network_case3_version1","1"
"EUSP",0,0.514327757463012,0.772495831538902,0.0125006121933615,30.9756505056757,24.1989495484977,0.98882643012601,0.988215650847573,0,0.514327757463012,0.772359017351257,0.0194571569954394,10.3125979652122,15.5139763970472,0.513409832972666,0.5,"P_Bertha_2023_spring_full_network_case3_version1","1"
"LACA",0,0.506619680838948,0.697646627567015,0.0125006136285672,26.6987333830353,18.8259906185279,0.989391829753389,0.990875217319913,0,0.506619680838948,0.697479880911809,0.0185074039479085,8.40456980575541,12.688699228002,0.461987335494304,0.5,"P_Bertha_2023_spring_full_network_case3_version1","1"
"LACH",0,0.456975860198483,0.773146852035832,0.0125006085706489,31.8198365466626,26.0009718003114,0.94617257567474,0.942740494372531,0,0.456975860198483,0.772144378174134,0.0322038302521209,2.22375345371316,10.0191320141599,0.171377992155732,0.166666666666667,"P_Bertha_2023_spring_full_network_case3_version1","1"
"LAMI",0,0.49328235590052,0.659282382477131,0.0125006115124959,23.7539060474324,16.8224283717177,0.930931695831626,0.928342767309574,0,0.49328235590052,0.658452065674739,0.0208956072999573,2.21808040342513,10.0098783294732,0.145905831758975,0.142857142857143,"P_Bertha_2023_spring_full_network_case3_version1","1"
"LUMI",0,0.496555620034484,0.663499830754578,0.0125005945118714,23.2852864181184,17.5175319513568,0.7143331902926,2.18333419636216,0,0.496555620034484,0.663514486455584,0.0125595414632892,24.8837678980487,17.4357811849609,0.532704525274523,1.66666666666667,"P_Bertha_2023_spring_full_network_case3_version1","1"
"LUSU",0,0.510305919572853,0.789820441210813,0.0125005945523141,20.2881599543842,23.1123886479545,0.563023895350958,2.22484760311169,0,0.510305919572853,0.789286222505783,0.0185879041089489,4.78094138733325,15.4978525625584,0.251432681013433,1,"P_Bertha_2023_spring_full_network_case3_version1","1"
"MIDO",0,0.511590260947864,0.700590809667672,0.0125006037077403,22.8283826574033,18.6577020378345,0.491680934955211,1.98192379501561,0,0.511590260947864,0.70005082644398,0.0116225017586997,4.34321792716752,20.0416037969767,0.311263849652295,1.30952380952381,"P_Bertha_2023_spring_full_network_case3_version1","1"
"RACA",0,0.497515750745086,0.690105252961132,0.012500598158408,23.9342494614749,19.0629378622108,0.624196529961178,2.52639833447957,0,0.497515750745086,0.690058186050567,0.0109046009866527,15.2375285897191,21.8595865269388,0.689498023969997,2.83333333333333,"P_Bertha_2023_spring_full_network_case3_version1","1"
"TAOF",0,0.547222772658441,0.8317585941128,0.012500588767469,27.4221281958133,28.0144014737858,0.555017663578988,3.83443547868279,0,0.547222772658441,0.831737474688951,0.0125804289666112,21.0048166542298,27.834635205826,0.494073708248501,3.41666666666667,"P_Bertha_2023_spring_full_network_case3_version1","1"
"THCA",0,0.473140070411908,0.70142386761597,0.0125005904924603,18.1643307924946,21.0413408907726,0.394357469591226,3.66395522292579,0,0.473140070411908,0.701389299389969,0.0129111793789197,13.2936374911339,20.3680932723895,0.353028150514102,3.30952380952381,"P_Bertha_2023_spring_full_network_case3_version1","1"
"TRFU",0,0.465163412930054,0.755960452069527,0.0125005900420645,20.9387800747461,21.8905096544189,0.434374158010076,4.31045514554887,0,0.465163412930054,0.755812014144583,0.0101585877015305,9.69581864231379,26.9433238980861,0.478977436007894,4.72619047619048,"P_Bertha_2023_spring_full_network_case3_version1","1"
"TRHI",0,0.501481115422901,0.674192341617471,0.012500587199363,21.4895702563767,19.7603862266619,0.413477982778734,5.89028319318661,0,0.501481115422901,0.674198883025607,0.0055528167242289,22.5820797809981,44.5726884710171,0.51721612507973,7.39285714285714,"P_Bertha_2023_spring_full_network_case3_version1","1"
"TRLA",0,0.493106912701906,0.766553546866841,0.0125005901448384,17.2610115044967,21.1370252533567,0.311823305001846,4.29933892237472,0,0.493106912701906,0.766542384341763,0.00682422976944499,13.6468086498424,38.7776103141253,0.443841188535002,6.08333333333333,"P_Bertha_2023_spring_full_network_case3_version1","1"
"VIVI",0,0.547881780936328,0.790464459853709,0.0125005865682962,23.9485047009794,26.7172758235939,0.378111927332607,7.44422541941707,0,0.547881780936328,0.790446288561992,0.00651750396043417,19.431049910236,51.3100124128367,0.574501300808932,11.2261904761905,"P_Bertha_2023_spring_full_network_case3_version1","1"
"ACMO",1,0,0,0,0,0,NA,0,1,0,0,0,0,0,NA,0,"P_Bertha_2023_spring_nonserpentine_network_case3_version3","3"
"AGHE",1,0,0,0,0,0,NA,0,1,0,0,0,0,0,NA,0,"P_Bertha_2023_spring_nonserpentine_network_case3_version3","3"
"DICA",1,0,0,0,0,0,NA,0,1,0,0,0,0,0,NA,0,"P_Bertha_2023_spring_nonserpentine_network_case3_version3","3"
"ERCI",1,0.497429181890296,0,0,0,0,NA,0,0,0.497429181890296,0.497429181890296,0.516981231405857,0,0,NA,0,"P_Bertha_2023_spring_nonserpentine_network_case3_version3","3"
"ERGU",1,0,0,0,0,0,NA,0,1,0,0,0,0,0,NA,0,"P_Bertha_2023_spring_nonserpentine_network_case3_version3","3"
"EUSP",1,0,0,0,0,0,NA,0,1,0,0,0,0,0,NA,0,"P_Bertha_2023_spring_nonserpentine_network_case3_version3","3"
"LACA",1,0,0,0,0,0,NA,0,1,0,0,0,0,0,NA,0,"P_Bertha_2023_spring_nonserpentine_network_case3_version3","3"
"LACH",1,0,0,0,0,0,NA,0,1,0,0,0,0,0,NA,0,"P_Bertha_2023_spring_nonserpentine_network_case3_version3","3"
"LAMI",1,0,0,0,0,0,NA,0,1,0,0,0,0,0,NA,0,"P_Bertha_2023_spring_nonserpentine_network_case3_version3","3"
"LUMI",1,0,0,0,0,0,NA,0,1,0,0,0,0,0,NA,0,"P_Bertha_2023_spring_nonserpentine_network_case3_version3","3"
"LUSU",1,0,0,0,0,0,NA,0,1,0,0,0,0,0,NA,0,"P_Bertha_2023_spring_nonserpentine_network_case3_version3","3"
"MIDO",1,0,0,0,0,0,NA,0,1,0,0,0,0,0,NA,0,"P_Bertha_2023_spring_nonserpentine_network_case3_version3","3"
"RACA",1,0,0,0,0,0,NA,0,1,0,0,0,0,0,NA,0,"P_Bertha_2023_spring_nonserpentine_network_case3_version3","3"
"TAOF",1,0.547222772658441,0,0,0,0,NA,0,0,0.547222772658441,0.547222772658441,0.52309057385339,0,0,NA,0,"P_Bertha_2023_spring_nonserpentine_network_case3_version3","3"
"THCA",1,0,0,0,0,0,NA,0,1,0,0,0,0,0,NA,0,"P_Bertha_2023_spring_nonserpentine_network_case3_version3","3"
"TRFU",1,0,0,0,0,0,NA,0,1,0,0,0,0,0,NA,0,"P_Bertha_2023_spring_nonserpentine_network_case3_version3","3"
"TRHI",1,0,0,0,0,0,NA,-4.72953654756703e-09,1,0,0,0,0,0,NA,0.5,"P_Bertha_2023_spring_nonserpentine_network_case3_version3","3"
"TRLA",1,0,0,0,0,0,NA,-1.89181461902681e-08,1,0,0,0,0,0,NA,2,"P_Bertha_2023_spring_nonserpentine_network_case3_version3","3"
"VIVI",0,0.547881780936328,0.868145184273274,0.0125008656568475,37.1295497368348,32.2338397982682,1,14.0000000236353,0,0.547881780936328,0.868149014846441,0.0125083766145775,37.1072844252576,32.2146524174141,1,11.5,"P_Bertha_2023_spring_nonserpentine_network_case3_version3","3"
"ACMO",0,0.513255724666294,0.513255724666294,0.549092196858997,0,0,NA,0,1,0.513255724666294,2.15108435113998e-05,0.000112732978991395,0,0,NA,0,"P_Bertha_2023_spring_serpentine_network_case3_version2","2"
"AGHE",1,0.488964466396237,3.79142974505809e-05,0.000222629193670632,0,0,NA,0,1,0.488964466396237,0,0,0,0,NA,0,"P_Bertha_2023_spring_serpentine_network_case3_version2","2"
"DICA",1,0.525786721555417,0,0,0,0,NA,0,0,0.525786721555417,0.525786721555417,0.531702087298828,0,0,NA,0,"P_Bertha_2023_spring_serpentine_network_case3_version2","2"
"ERCI",1,0,0,0,0,0,NA,-3.52327584676126e-10,1,0,0,0,0,0,NA,0.142857142857143,"P_Bertha_2023_spring_serpentine_network_case3_version2","2"
"ERGU",0,0.492260030211071,0.816861593401039,0.0125015330263385,33.3476923423765,27.2404491030413,1,1.00000000184803,0,0.492260030211071,0.81679537912084,0.025001222137353,16.6206185334307,13.5756444162364,1,0.5,"P_Bertha_2023_spring_serpentine_network_case3_version2","2"
"EUSP",0,0.514327757463012,0.899482763061635,0.0125016465542329,36.4916547761987,32.8236144667865,1,1.00000000138718,0,0.514327757463012,0.899415381310041,0.0250012156894435,18.194490219261,16.3644043582984,1,0.5,"P_Bertha_2023_spring_serpentine_network_case3_version2","2"
"LACA",0,0.506619680838948,0.81233408707783,0.0125012595219037,31.0838412085231,25.5369261289176,0.988782426025997,0.990352218384866,0,0.506619680838948,0.81218476420443,0.0178037589691497,10.1816759970671,17.9012073477848,0.461946613891778,0.5,"P_Bertha_2023_spring_serpentine_network_case3_version2","2"
"LACH",0,0.456975860198483,0.900234689726054,0.012501669996839,38.7777319911715,35.2664467306652,0.989866084155224,0.988971044520822,0,0.456975860198483,0.900129620046371,0.0158070222154514,16.1390145565345,27.8641005358702,0.521359195571197,0.5,"P_Bertha_2023_spring_serpentine_network_case3_version2","2"
"LAMI",0,0.49328235590052,0.767672628070558,0.0125014625370608,29.4623478703888,22.8222751099733,0.99102468574251,0.991449123736858,0,0.49328235590052,0.767539953841862,0.0178039209005231,10.1635130990263,15.9938133007584,0.487744994155201,0.5,"P_Bertha_2023_spring_serpentine_network_case3_version2","2"
"LUMI",0,0.496555620034484,0.772584299761355,0.0125015480303637,30.7586131207499,23.763621579525,1,1.00000000183644,0,0.496555620034484,0.772513765760218,0.0250012252072467,15.3285135963573,11.8414877618287,1,0.5,"P_Bertha_2023_spring_serpentine_network_case3_version2","2"
"LUSU",0,0.510305919572853,0.919729660057339,0.0125016145709616,32.9431298231091,31.355084107706,0.966311348084903,0.963354961349013,0,0.510305919572853,0.918539717755149,0.0352400320494665,2.45335759822966,11.0374196425659,0.204169676319968,0.142857142857143,"P_Bertha_2023_spring_serpentine_network_case3_version2","2"
"MIDO",0,0.511590260947864,0.815789779111757,0.0125004496840806,28.5826317475766,25.3114334798957,0.848924631525866,2.5521537713053,0,0.511590260947864,0.815796387620081,0.012542439042816,29.9130398242725,25.2270266058137,0.748391457767219,1.75,"P_Bertha_2023_spring_serpentine_network_case3_version2","2"
"RACA",0,0.497515750745086,0.803566526402861,0.0125005915086773,29.3892607073125,25.8591908944294,0.68889093958777,2.77184107506985,0,0.497515750745086,0.80327072195672,0.0240304167813461,6.55877980525405,13.4053514381538,0.622699126044342,1.39285714285714,"P_Bertha_2023_spring_serpentine_network_case3_version2","2"
"TAOF",1,0,0,0,0,0,NA,1.99999999205678,1,0,0,0,0,0,NA,2.83333333333333,"P_Bertha_2023_spring_serpentine_network_case3_version2","2"
"THCA",0,0.473140070411908,0.816778565986585,0.0125004705055619,28.2939648124877,28.5440301317342,0.630653463578147,4.45260854209497,0,0.473140070411908,0.81679061624196,0.0126057419482643,32.7024200383305,28.3060358989356,0.623352974658375,3.66666666666667,"P_Bertha_2023_spring_serpentine_network_case3_version2","2"
"TRFU",0,0.465163412930054,0.880267437598118,0.0125004842945149,26.9121178588056,29.6955362394181,0.588109915733959,5.22948468874643,0,0.465163412930054,0.880245293759257,0.0125994439373964,22.1884182669135,29.4603122734799,0.595412004779658,4.39285714285714,"P_Bertha_2023_spring_serpentine_network_case3_version2","2"
"TRHI",0,0.501481115422901,0.785048943314893,0.0125005152162855,28.9190066605089,26.8063658023245,0.541307096058651,5.44993709632695,0,0.501481115422901,0.784998239232853,0.00927146333764266,18.601169502583,36.1660598201011,0.621324679817723,6.05952380952381,"P_Bertha_2023_spring_serpentine_network_case3_version2","2"
"TRLA",0,0.493106912701906,0.892643825005645,0.0125005565072151,28.7552954556181,28.6764887256311,0.617217382558822,8.60984759180122,0,0.493106912701906,0.892630102879273,0.00721176945142836,25.5156940091502,49.7651292537171,0.760955927055718,8.39285714285714,"P_Bertha_2023_spring_serpentine_network_case3_version2","2"
"VIVI",1,0,0,0,0,0,NA,5.99999988988567,1,0,0,0,0,0,NA,12.2261904761905,"P_Bertha_2023_spring_serpentine_network_case3_version2","2"
"ASER",0,0.542890234707338,0.542890234707338,0.546766746415182,6.79065553276301e-17,1.61377723096109e-08,2.28444205635671e-09,3.40947585578636e-09,0,0.542890234707338,0.844394973522097,0.0271202602817221,2.60407644892226,12.3788763610446,0.177630747735465,0.166666666666667,"P_Bertha_2023_summer_full_network_case3_version1","1"
"ASFA",0,0.456174726228311,0.796800714242642,0.0125005743952509,20.4648620239206,26.8403139790543,0.607534497929581,0.647254172043609,0,0.456174726228311,0.753972226732066,0.026245879635269,1.76277200962153,11.4023564825584,0.116561970268894,0.125,"P_Bertha_2023_summer_full_network_case3_version1","1"
"CESO",0,0.528623719224065,0.88008382199593,0.0125005722559647,37.2236913260833,32.8951261295632,0.995891257629635,0.995500680910966,0,0.528623719224065,0.833966568637219,0.0246212684160377,6.34783764226027,14.9570371609574,0.353939374477231,0.333333333333333,"P_Bertha_2023_summer_full_network_case3_version1","1"
"CLGR",0,0.478848998867371,0.871870747679724,0.0125005747077918,15.976165870351,29.7077968519285,0.420544038849498,0.760543043132721,0,0.478848998867371,0.826152818226223,0.0134873158096695,5.0385996457828,24.7120784909364,0.168702185426202,0.291666666666667,"P_Bertha_2023_summer_full_network_case3_version1","1"
"ERLA",0,0.515123963898571,0.784496851508575,0.0125005743941825,27.7018659368787,26.3428864650084,0.565829787306415,1.15118167655357,0,0.515123963898571,0.743294781874374,0.0198455381385815,4.86233396912336,14.8642290205387,0.323173377655419,0.666666666666667,"P_Bertha_2023_summer_full_network_case3_version1","1"
"GRCA",0,0.488461243286012,0.734222268490798,0.0125005781778219,24.7106211757405,21.9252195081682,0.713722260453587,2.1417335584398,0,0.488461243286012,0.696064363677999,0.012532581687954,27.6988867280084,19.6515381085993,0.464872290409153,1.4,"P_Bertha_2023_summer_full_network_case3_version1","1"
"HECO",0,0.468115908009054,0.815063451152572,0.0125005744160967,18.1136834254499,24.0459429473122,0.386433921665103,1.16228484096781,0,0.468115908009054,0.772219066859305,0.011647112068295,4.42541850871369,23.1677158758572,0.184663265467512,0.541666666666667,"P_Bertha_2023_summer_full_network_case3_version1","1"
"HEEX",0,0.524065908172199,0.795398828812004,0.0125005758720553,23.7839378918064,26.5087962539071,0.451941799836795,1.82130912000662,0,0.524065908172199,0.753562456152898,0.0129294577447046,4.39561677431644,22.9978020867961,0.194377046566266,0.791666666666667,"P_Bertha_2023_summer_full_network_case3_version1","1"
"LULU",0,0.475718650140669,0.762215719956268,0.0125005761098882,24.3149353787533,23.107481326552,0.442895877388003,2.67970721539597,0,0.475718650140669,0.722360274596133,0.0108885982547121,7.14978042071717,23.8331547856886,0.451660365048148,2.74166666666667,"P_Bertha_2023_summer_full_network_case3_version1","1"
"NOMA",0,0.503352914216627,0.841392299625045,0.0125005769441378,24.6332031703764,30.9380951377149,0.513628328427258,3.62019290642914,0,0.503352914216627,0.797395098571369,0.0123127322339397,7.34231197222431,28.2084146049428,0.242409406255561,1.73333333333333,"P_Bertha_2023_summer_full_network_case3_version1","1"
"PEKE",0,0.452429238847657,0.773849782256196,0.0125005776265265,24.7767850139838,23.1876470037736,0.503211769087334,5.44579343133549,0,0.452429238847657,0.733551230201256,0.0124833090535612,15.3405064691082,20.8612585810375,0.525902685145276,5.65,"P_Bertha_2023_summer_full_network_case3_version1","1"
"SAVE",0,0.478217312567037,0.812020430891195,0.0125005775236828,27.6305374367212,27.4994382365007,0.431402494178391,5.61822275416747,0,0.478217312567037,0.769716109715967,0.0126194875307939,15.117727540812,24.4713542669522,0.49784928545082,6.475,"P_Bertha_2023_summer_full_network_case3_version1","1"
"TRLA",0,0.498372314194391,0.74122694805865,0.0125005776605666,19.244892447538,20.4249125340051,0.364609362190848,8.74414428894473,0,0.498372314194391,0.702664831193028,0.00476234631649965,15.4133300244858,48.2907593472214,0.45924644767845,11.025,"P_Bertha_2023_summer_full_network_case3_version1","1"
"ZETR",0,0.543484665124437,0.80115016172882,0.0125005757090306,25.5787828149375,27.5451613147465,0.413652989035642,11.2121323081158,0,0.543484665124437,0.759347423229786,0.00817198214897653,10.7607734069707,37.8844028109841,0.516899588949659,14.0583333333333,"P_Bertha_2023_summer_full_network_case3_version1","1"
"ASER",0,0.542890234707338,0.542890234707338,0.546766746415182,0,0,NA,0,1,0.542890234707338,1.5844390549281e-05,8.48911514866887e-05,0,0,NA,0,"P_Bertha_2023_summer_nonserpentine_network_case3_version3","3"
"ASFA",1,0,0,0,0,0,NA,0,1,0,0,0,0,0,NA,0,"P_Bertha_2023_summer_nonserpentine_network_case3_version3","3"
"CESO",1,0.528623719224065,0,0,0,0,NA,0,0,0.528623719224065,0.528623719224065,0.538548495754855,0,0,NA,0,"P_Bertha_2023_summer_nonserpentine_network_case3_version3","3"
"CLGR",1,0,0,0,0,0,NA,0,1,0,0,0,0,0,NA,0,"P_Bertha_2023_summer_nonserpentine_network_case3_version3","3"
"ERLA",1,0,0,0,0,0,NA,0,1,0,0,0,0,0,NA,0,"P_Bertha_2023_summer_nonserpentine_network_case3_version3","3"
"GRCA",1,0,0,0,0,0,NA,0,1,0,0,0,0,0,NA,0,"P_Bertha_2023_summer_nonserpentine_network_case3_version3","3"
"HECO",1,0,0,0,0,0,NA,0,1,0,0,0,0,0,NA,0,"P_Bertha_2023_summer_nonserpentine_network_case3_version3","3"
"HEEX",1,0,0,0,0,0,NA,0,1,0,0,0,0,0,NA,0,"P_Bertha_2023_summer_nonserpentine_network_case3_version3","3"
"LULU",1,0,0,0,0,0,NA,0,1,0,0,0,0,0,NA,0,"P_Bertha_2023_summer_nonserpentine_network_case3_version3","3"
"NOMA",1,0,0,0,0,0,NA,0,1,0,0,0,0,0,NA,0,"P_Bertha_2023_summer_nonserpentine_network_case3_version3","3"
"PEKE",1,0,0,0,0,0,NA,0,1,0,0,0,0,0,NA,0,"P_Bertha_2023_summer_nonserpentine_network_case3_version3","3"
"SAVE",1,0,0,0,0,0,NA,0,1,0,0,0,0,0,NA,0,"P_Bertha_2023_summer_nonserpentine_network_case3_version3","3"
"TRLA",1,0,0,0,0,0,NA,4,1,0,0,0,0,0,NA,4,"P_Bertha_2023_summer_nonserpentine_network_case3_version3","3"
"ZETR",1,0,0,0,0,0,NA,22,1,0,0,0,0,0,NA,22,"P_Bertha_2023_summer_nonserpentine_network_case3_version3","3"
"ASER",1,0,0,0,0,0,NA,0,1,0,0,0,0,0,NA,0,"P_Bertha_2023_summer_serpentine_network_case3_version2","2"
"ASFA",1,0.456174726228311,0,0,0,0,NA,0,0,0.456174726228311,0.456174726228311,0.508706999969998,0,0,NA,0,"P_Bertha_2023_summer_serpentine_network_case3_version2","2"
"CESO",1,0,0,0,0,0,NA,-1.52669585910867e-10,1,0,0,0,0,0,NA,0.25,"P_Bertha_2023_summer_serpentine_network_case3_version2","2"
"CLGR",0,0.478848998867371,0.921005588089279,0.0125005766357589,25.7753480120585,33.1568923773959,0.715966963485262,0.677287737504594,0,0.478848998867371,0.920371608423009,0.0218416352160705,3.96796110811491,18.9071196506931,0.19315468536223,0.166666666666667,"P_Bertha_2023_summer_serpentine_network_case3_version2","2"
"ERLA",0,0.515123963898571,0.828674652469978,0.0125005794877736,35.3965124006369,29.3989648731881,0.997728754694968,0.99778924893992,0,0.515123963898571,0.828557894976383,0.0165820122262855,13.1762698274187,22.1346775342179,0.493221659767568,0.5,"P_Bertha_2023_summer_serpentine_network_case3_version2","2"
"GRCA",0,0.488461243286012,0.775449129150285,0.0125005756326591,13.2156723202435,24.4616705857583,0.361750333669752,0.749006972933203,0,0.488461243286012,0.775235889297428,0.0110144799538659,6.28994210045534,27.7578376745761,0.178082534590673,0.366666666666667,"P_Bertha_2023_summer_serpentine_network_case3_version2","2"
"HECO",0,0.468115908009054,0.860983790014468,0.0125005768740374,27.4142155031357,26.8366998300921,0.5581676972872,1.11183895012881,0,0.468115908009054,0.860943166540715,0.0124811886268611,19.0536586207189,26.8759684030463,0.601538584258116,1.2,"P_Bertha_2023_summer_serpentine_network_case3_version2","2"
"HEEX",0,0.524065908172199,0.840191354734357,0.0125005530192356,31.7049281056883,29.5843676635907,0.825846707642825,2.49817819915471,0,0.524065908172199,0.840200120334798,0.01253105928212,34.2602022705685,29.5127381361704,0.509263903279295,1.53333333333333,"P_Bertha_2023_summer_serpentine_network_case3_version2","2"
"LULU",0,0.475718650140669,0.805099447990036,0.0125005760625395,22.8130131352839,25.7855948692591,0.409980471424954,1.24566072389958,0,0.475718650140669,0.80481127597431,0.0110453454923341,6.323413491079,29.1720705964571,0.279411964465655,0.866666666666667,"P_Bertha_2023_summer_serpentine_network_case3_version2","2"
"NOMA",0,0.503352914216627,0.888766232357044,0.0125005682860252,28.6369938407742,34.5259685559716,0.477152955982864,1.92814168520679,0,0.503352914216627,0.888508541173875,0.0123305554708407,7.79436797346278,34.9829649448976,0.263040527022924,1.06666666666667,"P_Bertha_2023_summer_serpentine_network_case3_version2","2"
"PEKE",0,0.452429238847657,0.817396395287611,0.0125005513045259,21.9890704478044,25.8754540732117,0.53914436571302,3.66950688468073,0,0.452429238847657,0.81716508307138,0.0154972965404606,7.66418584861033,20.8455081662882,0.309129049925784,1.93333333333333,"P_Bertha_2023_summer_serpentine_network_case3_version2","2"
"SAVE",0,0.478217312567037,0.857736831838189,0.012500542955808,29.6711622595236,30.6887737163871,0.544760155283452,6.02893800350803,0,0.478217312567037,0.857743705379077,0.0126105067146609,32.0091679568443,30.4208577993457,0.556853852658145,6.06666666666667,"P_Bertha_2023_summer_serpentine_network_case3_version2","2"
"TRLA",0,0.498372314194391,0.782970610244806,0.0125005460671293,23.4874013451142,22.7952600110538,0.429911387150879,5.60746249395791,0,0.498372314194391,0.782835626472885,0.0108224719894948,9.72387911422077,26.3334923183139,0.534494731151034,6.98333333333333,"P_Bertha_2023_summer_serpentine_network_case3_version2","2"
"ZETR",0,0.543484665124437,0.846270032148199,0.0125005039860462,33.8874639738301,30.7400433856587,0.573153872507427,15.4861891002088,0,0.543484665124437,0.846200231843177,0.00852412869598555,19.0232992548664,45.1079689397403,0.70735053600602,19.0666666666667,"P_Bertha_2023_summer_serpentine_network_case3_version2","2"
"ASER",0,0.519699574806588,0.519699574806588,0.477664696484648,2.4963582887107e-05,1.29735634120785e-05,1,1,0,0.519699574806588,0.88171930405708,0.0125006341645326,35.2265612997134,31.0599391135073,1,1,"P_Bertha_2024_summer_full_network_case3_version1","1"
"ASFA",0,0.490753774317332,0.766822205814466,0.0125005645610567,32.3391970857742,24.9689760733376,0.993169057903915,0.993294830976521,0,0.490753774317332,0.724607085823752,0.0177062314768238,7.21056983138072,15.7144185787124,0.332486370174922,0.333333333333333,"P_Bertha_2024_summer_full_network_case3_version1","1"
