Plant_ID,P,Gamma,Seeds,PolServ,MeanSigmaP,VisitsP_percap,VisitsP_total,Plant_FullID,Simulation,Version,VersionName,Dataset
27,0.652950832339495,-9.00620567628384,16.8891241031533,21.3256024473283,0.592938492045532,24.9280861161551,16.2768145781741,27,90,1,full,Aikawa_2022_spring_all_versions
1,2.04972722197534e-05,-3.78657829432558,8.90064054477224e-15,1.07106669446048e-14,2.50609981069875e-10,4.27383893445905e-05,8.76020400629878e-10,1,90,2,serpentine,Aikawa_2022_spring_all_versions
2,0.428267702645683,-9.18481473992139,10.7743576366191,14.1706921292015,0.457802767772851,17.5646561827494,7.52237495114737,2,90,2,serpentine,Aikawa_2022_spring_all_versions
3,2.4426809060835e-05,-4.54640860512208,2.72583726557503e-14,3.28649661228945e-14,4.79227834838277e-10,6.85790009129693e-05,1.67516616088393e-09,4,90,2,serpentine,Aikawa_2022_spring_all_versions
4,0.49322509211537,-12.000366023639,15.1689351389179,19.0613263730829,0.943264975308821,20.2078173917592,9.96700259450103,5,90,2,serpentine,Aikawa_2022_spring_all_versions
5,0.488035687847122,-11.0485873847126,14.5532832034766,18.2317431726788,0.980110623898975,18.6017197733773,9.07830310473962,6,90,2,serpentine,Aikawa_2022_spring_all_versions
6,1.50707114153236e-05,-4.39170953190179,2.26303893841547e-15,3.09558012517095e-15,6.46208532072334e-11,3.33865330876587e-05,5.03158805322257e-10,7,90,2,serpentine,Aikawa_2022_spring_all_versions
7,0.441071829689137,-9.84513777952947,13.7832603319802,16.2833138525656,0.460768102715351,18.7840042055779,8.28509510384269,8,90,2,serpentine,Aikawa_2022_spring_all_versions
8,1.9164450538608e-05,-4.02848672554712,2.1510284922838e-14,2.91230502108294e-14,2.94063568591355e-10,4.64920896542447e-05,8.90995352615301e-10,10,90,2,serpentine,Aikawa_2022_spring_all_versions
9,9.88788124924502e-06,-3.94407708408418,2.43569647966205e-16,2.98476015123399e-16,1.67124803143011e-11,1.78594684636959e-05,1.76592303343662e-10,11,90,2,serpentine,Aikawa_2022_spring_all_versions
10,0.361206052919883,-7.99100109354341,8.90502691716921,10.373638148078,0.449881386271737,13.376823211855,4.83178951296122,12,90,2,serpentine,Aikawa_2022_spring_all_versions
11,0.435933859903623,-9.08910053039424,12.2936257336574,14.9813835450985,0.858506604024232,16.9251610449472,7.37825078381428,13,90,2,serpentine,Aikawa_2022_spring_all_versions
12,0.347716616254831,-8.11412004999536,9.68145936272514,11.1155146212745,0.551611032040294,14.9161182750211,5.18658217424716,14,90,2,serpentine,Aikawa_2022_spring_all_versions
13,0.338383375915025,-8.5438572962391,8.09290424983038,10.6501730304117,0.436643617866781,14.2104014407717,4.80856361263607,15,90,2,serpentine,Aikawa_2022_spring_all_versions
14,0.434732644692512,-9.65979777196016,12.051470104815,15.1485145497643,0.879545627497511,17.2231139308429,7.48744986899577,16,90,2,serpentine,Aikawa_2022_spring_all_versions
15,7.74133998914623e-06,-3.97330689233535,1.92940113025637e-16,2.67153706858175e-16,2.20244966369083e-11,1.1882977631106e-05,9.19901699258112e-11,17,90,2,serpentine,Aikawa_2022_spring_all_versions
16,0.35721376053772,-8.05444042980512,9.44449855320389,11.043134084606,0.608853861634342,14.5610933940634,5.20142292883432,18,90,2,serpentine,Aikawa_2022_spring_all_versions
17,1.27644825878823e-05,-4.43922908135564,2.35539919966476e-15,3.26647318444779e-15,1.09215235876051e-10,2.99085851735461e-05,3.81767614675924e-10,19,90,2,serpentine,Aikawa_2022_spring_all_versions
18,5.79716545623198e-05,-4.29216807108196,2.22853407313523e-13,3.00494274398299e-13,1.29051836807173e-09,0.000140143846238217,8.1243706431568e-09,20,90,2,serpentine,Aikawa_2022_spring_all_versions
19,0.376527155855468,-8.25797805783699,8.37277735623534,11.5226320523253,0.52587796809004,15.0162504720139,5.65402608184072,21,90,2,serpentine,Aikawa_2022_spring_all_versions
20,0.54253384678853,-12.1731299065471,17.3243654661448,20.4676612876766,0.928115319015363,21.5513566993103,11.6923404535886,22,90,2,serpentine,Aikawa_2022_spring_all_versions
21,0.585667806975144,-12.3688813525206,17.8405034956025,22.4119891850635,1,22.4119891850635,13.1259805559668,23,90,2,serpentine,Aikawa_2022_spring_all_versions
22,0.489409789554324,-9.54973307210635,13.5068067180321,17.0565115502784,0.486265689500145,18.6028946610652,9.10443876117317,24,90,2,serpentine,Aikawa_2022_spring_all_versions
23,1.10103468229784e-05,-4.15801681545441,4.24030319422453e-16,5.22291096631017e-16,2.4916785868534e-11,2.09614153039934e-05,2.30792452397456e-10,25,90,2,serpentine,Aikawa_2022_spring_all_versions
24,0.574738935826774,-11.767628181413,18.5557893938399,21.5369237908723,0.992122946888041,21.7079182156067,12.4763858142525,26,90,2,serpentine,Aikawa_2022_spring_all_versions
1,0.692817213199276,-10.7665821557008,19.9392299138756,24.2227391574698,0.748341495024987,25.7271179541636,17.8241901646527,3,90,3,non_serpentine,Aikawa_2022_spring_all_versions
2,0.751790561980169,-12.3311033957181,22.482964529546,27.887665292352,0.961278586502716,29.0110127115301,21.810205550015,9,90,3,non_serpentine,Aikawa_2022_spring_all_versions
3,0.720781782401669,-11.6214543744348,21.58125854701,27.2502787755946,0.936357028893156,27.5246163667858,19.839242044774,27,90,3,non_serpentine,Aikawa_2022_spring_all_versions
1,3.7125973675498e-05,-4.32599237834146,6.95913652272489e-14,8.16816147133646e-14,7.94096378754219e-10,0.000102861084496452,3.81881791524846e-09,1,91,1,full,Aikawa_2022_spring_all_versions
2,0.458359891106674,-8.62748567000978,11.5902436306234,13.4461040494741,0.402705836553859,16.7725916058787,7.68788326204729,2,91,1,full,Aikawa_2022_spring_all_versions
3,0.527325147011122,-5.78852807401742,10.1143259829929,13.7907785034953,0.488714079355603,21.2403609072087,11.2005764379631,3,91,1,full,Aikawa_2022_spring_all_versions
4,8.93557071291497e-06,-3.7929175109136,1.20485763753039e-15,1.60786626653118e-15,5.46585670628577e-11,2.94165462603899e-05,2.62853629239449e-10,4,91,1,full,Aikawa_2022_spring_all_versions
5,1.40640523909921e-05,-3.89146447529935,6.32241822646533e-15,7.72842439042617e-15,2.15683186789253e-10,3.58322987780115e-05,5.03947327303636e-10,5,91,1,full,Aikawa_2022_spring_all_versions
6,0.57938168872849,-11.6362967915979,18.6493757251781,21.8043489012992,0.983986752265338,22.1591894922378,12.8386286288673,6,91,1,full,Aikawa_2022_spring_all_versions
7,4.39393119517418e-05,-3.6383131383507,8.86418721010591e-14,1.07937234091366e-13,8.33089114009777e-10,0.000110758616876559,4.86665741828257e-09,7,91,1,full,Aikawa_2022_spring_all_versions
8,0.461488314488348,-8.7096900893838,12.4528206279782,14.9448557235931,0.394964932376171,17.6501804154417,8.14535201033743,8,91,1,full,Aikawa_2022_spring_all_versions
9,0.687780761317243,-13.0190278075098,22.8857216225851,27.497912752472,0.942531268653316,29.1745363437765,20.0656848176002,9,91,1,full,Aikawa_2022_spring_all_versions
10,9.04878874468676e-06,-3.57738328902311,9.11699801014637e-16,1.13682633841608e-15,3.10564135857514e-11,1.88852772667308e-05,1.70888884371482e-10,10,91,1,full,Aikawa_2022_spring_all_versions
11,1.38807338782306e-05,-4.33468015434886,7.22526395288354e-15,8.50135719573284e-15,2.24732518471299e-10,3.78287808705288e-05,5.25091240201711e-10,11,91,1,full,Aikawa_2022_spring_all_versions
12,0.427315583059368,-8.95855275045033,10.0858862287481,13.2514824023576,0.457573200964417,17.0457537229103,7.28391619079179,12,91,1,full,Aikawa_2022_spring_all_versions
13,0.534858482843935,-10.1042088225835,16.5725228402954,19.7410620380829,0.90247527091992,21.3678303187532,11.428765305955,13,91,1,full,Aikawa_2022_spring_all_versions
14,0.301466791996652,-6.20836414798648,5.07146547965457,6.57094597815556,0.305075687434081,10.8580976040222,3.27335585187109,14,91,1,full,Aikawa_2022_spring_all_versions
15,0.367109038794982,-8.27606417791272,8.74698170979198,10.1449002299561,0.41215847793507,13.5742854485386,4.9832428833417,15,91,1,full,Aikawa_2022_spring_all_versions
16,0.495124817660909,-10.5542793368793,14.6488693024602,17.4516016243807,0.963260380968017,18.1172214379282,8.97028596097652,16,91,1,full,Aikawa_2022_spring_all_versions
17,0.540879359139599,-11.2587640582569,17.0173267417397,21.9520847809805,0.932756459610724,23.1916992350243,12.5439114195983,17,91,1,full,Aikawa_2022_spring_all_versions
18,2.19230294529631e-05,-4.0656641345943,1.54902663803019e-15,1.96058094737362e-15,3.47243262826214e-11,4.2236922951611e-05,9.25961305870701e-10,18,91,1,full,Aikawa_2022_spring_all_versions
19,6.19413640471718e-05,-3.70111196594494,6.42449717585617e-13,7.74017928685246e-13,3.15746121692675e-09,0.000245139330464562,1.51842645105854e-08,19,91,1,full,Aikawa_2022_spring_all_versions
20,3.17377376273458e-05,-3.72635439889702,3.20478544147393e-14,4.08927251434017e-14,3.48565914349564e-10,6.9287591537101e-05,2.19903140103521e-09,20,91,1,full,Aikawa_2022_spring_all_versions
21,0.428599034560748,-9.25184162199934,11.9545886981256,14.5740284751441,0.708063500862413,17.1923412231353,7.36862085007476,21,91,1,full,Aikawa_2022_spring_all_versions
22,0.415286479441581,-10.0770685739309,11.5252086731875,13.8412534264445,0.679689332627894,16.8509402353027,6.99796764559935,22,91,1,full,Aikawa_2022_spring_all_versions
23,0.548854584651138,-10.5526016244541,16.009058147136,19.8840784337598,1,19.8840784337598,10.9134676099319,23,91,1,full,Aikawa_2022_spring_all_versions
24,0.372953677863383,-9.31878479474537,10.5416432201153,12.1642651540043,0.323447527823317,15.0796849838742,5.62402397575709,24,91,1,full,Aikawa_2022_spring_all_versions
25,2.26142496312318e-05,-3.7267767515983,2.60148692531648e-15,3.14254105152125e-15,7.38017870747654e-11,4.25808259675024e-05,9.62933427933136e-10,25,91,1,full,Aikawa_2022_spring_all_versions
26,0.534217351979759,-10.8206594228669,17.6396987759344,21.0410503926865,0.99336216216639,21.1816507554493,11.3156053771362,26,91,1,full,Aikawa_2022_spring_all_versions
27,0.726999675729081,-10.7844354939578,20.4795241589615,23.4724720958583,0.608532429534516,26.5336280601654,19.2899389956563,27,91,1,full,Aikawa_2022_spring_all_versions
1,3.56634306328714e-05,-4.80244420183762,5.69287740806198e-14,6.68191258408682e-14,7.0559544907344e-10,9.46989183796642e-05,3.37728830664111e-09,1,91,2,serpentine,Aikawa_2022_spring_all_versions
2,0.447659473867843,-9.01352567333819,11.5251797349277,13.3706219509721,0.452763240971887,16.3792196024185,7.33231282958454,2,91,2,serpentine,Aikawa_2022_spring_all_versions
3,8.11185971663535e-06,-4.18138418927715,7.77856745460432e-16,1.0380393353219e-15,4.19431398581624e-11,2.47487274160256e-05,2.00758204964047e-10,4,91,2,serpentine,Aikawa_2022_spring_all_versions
4,1.55450256450587e-05,-4.29584929646389,1.34678026795268e-15,1.64628297252162e-15,4.90524497619574e-11,3.35616871432666e-05,5.21717287333518e-10,5,91,2,serpentine,Aikawa_2022_spring_all_versions
5,0.558088073834831,-11.8270726070255,18.015901296374,21.0637076235836,0.986965543502457,21.3418875281447,11.9106529025819,6,91,2,serpentine,Aikawa_2022_spring_all_versions
6,4.83088112241167e-05,-4.01665541269944,1.26520696051465e-13,1.5406143466307e-13,8.1333553437058e-10,0.000125844804161019,6.07941288775062e-09,7,91,2,serpentine,Aikawa_2022_spring_all_versions
7,0.465688101444773,-9.43726890643071,13.1880814287566,15.8272555360628,0.54488749552635,17.813030543246,8.29531637466197,8,91,2,serpentine,Aikawa_2022_spring_all_versions
8,9.67310414882211e-06,-3.9789514740045,3.27424420811206e-15,4.0827551459873e-15,7.95549530708533e-11,2.30707305327915e-05,2.23165579233102e-10,10,91,2,serpentine,Aikawa_2022_spring_all_versions
9,0.486578362431769,-13.3797627563324,17.0149803098501,20.0200887103464,0.957022464151806,20.9191418804258,10.1788017996554,11,91,2,serpentine,Aikawa_2022_spring_all_versions
10,0.411602112416306,-9.28355286266911,9.80376489871327,12.8808133549882,0.537025432095416,16.4148975951047,6.75640652524242,12,91,2,serpentine,Aikawa_2022_spring_all_versions
11,0.527847240899552,-10.5265098693163,16.6887192843419,19.8794743505975,0.932079800303188,21.0851745361851,11.1297512028108,13,91,2,serpentine,Aikawa_2022_spring_all_versions
12,0.272170712558197,-6.37038117681813,4.46272588326451,5.78222030927538,0.30302352445645,9.79376204079185,2.66557519326774,14,91,2,serpentine,Aikawa_2022_spring_all_versions
13,0.361740707614163,-8.7719803585317,8.87093469196622,10.2886630362686,0.447777716514527,13.3721858561278,4.83726397394378,15,91,2,serpentine,Aikawa_2022_spring_all_versions
14,0.480725224625823,-10.8498284081198,14.3528421967461,17.0989363768264,0.97224663241065,17.5870358475094,8.45453175829636,16,91,2,serpentine,Aikawa_2022_spring_all_versions
15,0.52962676838295,-11.6130342159061,16.8820105340712,21.7775289939253,0.957434099536855,22.7086999676644,12.0271353780521,17,91,2,serpentine,Aikawa_2022_spring_all_versions
16,2.12767509779895e-05,-4.47021385558131,9.66327173324478e-15,1.22306653638867e-14,1.53714492400465e-10,4.3506629053118e-05,9.25679712254955e-10,18,91,2,serpentine,Aikawa_2022_spring_all_versions
17,5.88993091432003e-05,-4.06015934601672,4.97824692539943e-13,5.9977493463025e-13,2.71670870146134e-09,0.00022077263355752,1.30033555942629e-08,19,91,2,serpentine,Aikawa_2022_spring_all_versions
18,3.37700726355267e-05,-4.12773359624332,4.64277676891567e-14,5.92413432289314e-14,4.44947469023043e-10,7.87176711861028e-05,2.6583014736542e-09,20,91,2,serpentine,Aikawa_2022_spring_all_versions
19,0.367484056544768,-8.53219705521815,9.40663501970086,11.4677777792475,0.512911320800414,14.7231697357512,5.41053013969099,21,91,2,serpentine,Aikawa_2022_spring_all_versions
20,0.448007557832187,-11.6373934366134,13.7323429615443,16.4919217047909,0.862812852098452,18.1854391044314,8.14721416128228,22,91,2,serpentine,Aikawa_2022_spring_all_versions
21,0.530471754208343,-10.7063031812834,15.470508781628,19.2151722604051,1,19.2151722604051,10.1931061363926,23,91,2,serpentine,Aikawa_2022_spring_all_versions
22,0.418799477590427,-11.1391617917828,13.4425421998367,15.5116848719262,0.483031610925987,16.9456413934478,7.09682576301066,24,91,2,serpentine,Aikawa_2022_spring_all_versions
23,2.48509493574333e-05,-4.17297968462444,4.5733050549205e-15,5.52445554746308e-15,1.06659475821801e-10,5.17952624921293e-05,1.28716144514687e-09,25,91,2,serpentine,Aikawa_2022_spring_all_versions
24,0.516514754386073,-10.9423422253044,17.0599281549433,20.3494862675034,0.993773821268843,20.4769796023821,10.576662089893,26,91,2,serpentine,Aikawa_2022_spring_all_versions
1,0.68335220051337,-10.4301938439224,18.9564174773415,25.8468784859598,0.748988994629721,27.5530588486403,18.8284433950927,3,91,3,non_serpentine,Aikawa_2022_spring_all_versions
2,0.683507026110498,-13.4166138697201,22.9940253437336,27.6280430723292,0.952928616009047,28.9927730243195,19.8167640685493,9,91,3,non_serpentine,Aikawa_2022_spring_all_versions
3,0.782313511753647,-13.1327544456576,24.6568052073265,28.2602353311383,0.936741027031471,28.5582227631322,22.3414835392689,27,91,3,non_serpentine,Aikawa_2022_spring_all_versions
1,3.33530086247925e-05,-4.20642936493073,4.28368965638457e-14,5.75802849095082e-14,6.75868456724606e-10,8.51945143120806e-05,2.84149337063583e-09,1,92,1,full,Aikawa_2022_spring_all_versions
2,0.450741855432933,-7.83487073185287,11.0462939857528,14.1250886155112,0.412372694879956,17.5185199512622,7.89633018727079,2,92,1,full,Aikawa_2022_spring_all_versions
3,0.543652373413009,-5.4411330191325,9.37956126875862,12.8728718859793,0.472206400845465,19.6091794351663,10.6605769406097,3,92,1,full,Aikawa_2022_spring_all_versions
4,1.81509331585491e-05,-3.96048526562975,5.23416075067968e-15,7.00119212096857e-15,1.73857424552201e-10,4.02697333116565e-05,7.30933237652474e-10,4,92,1,full,Aikawa_2022_spring_all_versions
5,0.530672928360991,-11.7751238669542,19.1344381326848,22.0731769327988,0.952781004416841,23.1671043298233,12.2941550963519,5,92,1,full,Aikawa_2022_spring_all_versions
6,1.57113888406393e-05,-3.92862849669127,9.96595672445915e-16,1.22211384608893e-15,4.30819973971585e-11,2.836715844028e-05,4.45687456559261e-10,6,92,1,full,Aikawa_2022_spring_all_versions
7,1.10180160966626e-05,-4.10256709438111,4.56782636027991e-16,5.3748252094395e-16,1.8923919103788e-11,2.2743658089083e-05,2.50589990922508e-10,7,92,1,full,Aikawa_2022_spring_all_versions
8,0.407982096853821,-8.82610520483095,10.7655704610415,12.7562453101359,0.383419558658531,15.3252152662763,6.2524134590716,8,92,1,full,Aikawa_2022_spring_all_versions
9,0.801847597077599,-10.8803305546046,25.6643054064073,30.0355405641981,0.950572064090242,31.5973314374056,25.3362442871481,9,92,1,full,Aikawa_2022_spring_all_versions
10,3.58522994117595e-05,-4.13553767438153,9.54370160803063e-14,1.2762882314581e-13,7.13293949644269e-10,0.000104550533587942,3.74837703385412e-09,10,92,1,full,Aikawa_2022_spring_all_versions
11,2.0172958575347e-05,-4.09739429120878,2.86115029877747e-15,3.9363988844219e-15,7.84479410556739e-11,5.01784856485687e-05,1.01224851236222e-09,11,92,1,full,Aikawa_2022_spring_all_versions
12,0.431609031493332,-8.46641117796979,10.3989971016378,13.1784027662274,0.4696535218123,17.0709425845406,7.36797299559184,12,92,1,full,Aikawa_2022_spring_all_versions
13,0.504775710573406,-10.6108445626117,14.8042640421563,17.6116268931856,0.867445120613958,19.5293142853082,9.8579234953778,13,92,1,full,Aikawa_2022_spring_all_versions
14,0.386520696668396,-7.72480655979968,8.42205599703079,10.6768536589982,0.500611201476576,14.6344206815768,5.65650647718144,14,92,1,full,Aikawa_2022_spring_all_versions
15,0.351882980745901,-7.53407279304823,7.30489044484981,9.29979877201524,0.394022653447526,12.7052390723625,4.47075739587219,15,92,1,full,Aikawa_2022_spring_all_versions
16,0.412011559120306,-7.90813182773204,10.4921864213422,12.2369974524081,0.821378558516961,14.8981213662341,6.13819821206564,16,92,1,full,Aikawa_2022_spring_all_versions
17,1.26871871060723e-05,-3.90348129023719,1.31821289883621e-15,1.80331845117537e-15,6.9939575669327e-11,2.58517246115563e-05,3.27985667161468e-10,17,92,1,full,Aikawa_2022_spring_all_versions
18,0.319606307091462,-6.69194939617474,6.44951919379673,8.47659578987813,0.38085906426562,12.6515431231249,4.04351297659033,18,92,1,full,Aikawa_2022_spring_all_versions
19,3.21166479943776e-05,-4.11635045103648,3.55934017262981e-14,4.3417368494188e-14,5.7591000067895e-10,7.5389155324621e-05,2.42124696415431e-09,19,92,1,full,Aikawa_2022_spring_all_versions
20,4.19556431973714e-05,-4.1033375571352,1.54832997077005e-13,1.9456258228924e-13,8.54454716097596e-10,0.000130968505729303,5.49486789647153e-09,20,92,1,full,Aikawa_2022_spring_all_versions
21,0.38586964108056,-6.3746853829292,7.43074823199301,10.1691713884431,0.420988677248394,13.937573151624,5.37808634955121,21,92,1,full,Aikawa_2022_spring_all_versions
22,0.436460413366234,-8.53493685304929,10.4963713759547,14.3345750886083,0.666174191952843,16.8364696832986,7.34845251760057,22,92,1,full,Aikawa_2022_spring_all_versions
23,0.517501835643675,-12.4301263044898,16.8556312246711,20.1610905889219,1,20.1610905889219,10.4334013883455,23,92,1,full,Aikawa_2022_spring_all_versions
24,0.383999574946323,-9.54883751051639,10.1381937819487,13.1143316442819,0.331227374645202,16.4259606935194,6.30756192439647,24,92,1,full,Aikawa_2022_spring_all_versions
25,0.504690658448811,-9.63098193552587,14.2598459058647,19.6864318411404,0.980006251864993,20.088067605361,10.1382600667139,25,92,1,full,Aikawa_2022_spring_all_versions
26,0.526498967636429,-13.0893480768408,17.9981484912005,20.536597921619,0.99186725695576,20.7049862545618,10.9011538879533,26,92,1,full,Aikawa_2022_spring_all_versions
27,0.656154718194396,-11.5088220240947,20.6831535949617,24.1835426953213,0.612236257724918,27.7924905011372,18.2361737726941,27,92,1,full,Aikawa_2022_spring_all_versions
1,3.46440771865559e-05,-4.59755776702148,5.08955879592815e-14,6.84125763164125e-14,7.50597149621428e-10,9.11441994562824e-05,3.15760668107029e-09,1,92,2,serpentine,Aikawa_2022_spring_all_versions
2,0.433312549406894,-8.06001979096868,10.5831640851754,13.5328763410067,0.423036817815884,16.8357551148078,7.29514396998751,2,92,2,serpentine,Aikawa_2022_spring_all_versions
3,1.96284394794539e-05,-4.412145683454,7.39783577742187e-15,9.89531503219113e-15,2.14873144031584e-10,4.6051892975218e-05,9.03926794178356e-10,4,92,2,serpentine,Aikawa_2022_spring_all_versions
4,0.519856797013781,-12.0906703043273,18.8814229886529,21.7813027736431,0.9598328382457,22.692808482624,11.7970107330241,5,92,2,serpentine,Aikawa_2022_spring_all_versions
5,1.50427019041774e-05,-4.37912964157141,8.27552501596188e-16,1.01481814393602e-15,3.94218946975271e-11,2.57425004993399e-05,3.87236761279708e-10,6,92,2,serpentine,Aikawa_2022_spring_all_versions
6,1.08801661774535e-05,-4.55265473918188,8.52766223672516e-16,1.00342461276761e-15,3.0118475967156e-11,2.22492747373375e-05,2.4207580647005e-10,7,92,2,serpentine,Aikawa_2022_spring_all_versions
7,0.422738856352745,-9.73587857779921,11.8068486150375,13.9900674857954,0.516643418332268,15.8844000649854,6.7149531173214,8,92,2,serpentine,Aikawa_2022_spring_all_versions
8,0.498662084582162,-11.2130891006836,14.582009529876,19.5006590926212,0.849134482437895,21.5287524382168,10.7355725692945,10,92,2,serpentine,Aikawa_2022_spring_all_versions
9,1.97589157256641e-05,-4.50972087834275,2.62496249333185e-15,3.61144936524862e-15,7.61963440893882e-11,4.73966226123909e-05,9.36505871879339e-10,11,92,2,serpentine,Aikawa_2022_spring_all_versions
10,0.434767726174044,-8.97520551086524,10.7248435538098,13.5913402586316,0.574985103158982,17.1974610536447,7.47690103825977,12,92,2,serpentine,Aikawa_2022_spring_all_versions
11,0.516935461318617,-11.4717386025444,15.7934669648481,18.7884143880917,0.925241885485873,20.0020965230158,10.3397929934647,13,92,2,serpentine,Aikawa_2022_spring_all_versions
12,0.291793350397661,-6.6888809572982,5.2279711663539,6.6276314354003,0.3332322592373,11.0217176116253,3.21606390903305,14,92,2,serpentine,Aikawa_2022_spring_all_versions
13,0.350493694394175,-8.00544759593629,7.43523345203585,9.46573743287826,0.423554749919691,12.6553552061075,4.43562220005916,15,92,2,serpentine,Aikawa_2022_spring_all_versions
14,0.49679408573828,-10.2043378651658,15.1164035870869,17.6302044927917,0.980401000362749,17.9826463725236,8.93367236379266,16,92,2,serpentine,Aikawa_2022_spring_all_versions
15,0.437854435162534,-10.3542657327764,12.1107878703774,16.5675872571142,0.908087969697807,17.8869017282424,7.83185925302732,17,92,2,serpentine,Aikawa_2022_spring_all_versions
16,3.71490467358518e-05,-4.08002432637252,4.73320500571517e-14,6.22084599153761e-14,5.23366920516132e-10,7.12215203776326e-05,2.64581158910709e-09,18,92,2,serpentine,Aikawa_2022_spring_all_versions
17,3.20925170780951e-05,-4.56021693552192,3.48954717354159e-14,4.25660229602519e-14,5.6984647647519e-10,7.46973522123816e-05,2.39722605156434e-09,19,92,2,serpentine,Aikawa_2022_spring_all_versions
18,3.9106187365923e-05,-4.50821817746322,1.0607657967026e-13,1.33295445096833e-13,7.16297065043906e-10,0.000111483542722482,4.35969630992227e-09,20,92,2,serpentine,Aikawa_2022_spring_all_versions
19,0.414252949616444,-7.2417614516228,8.67802955966541,11.8761081860183,0.509197803935696,14.9702354437278,6.20146418901686,21,92,2,serpentine,Aikawa_2022_spring_all_versions
20,4.51729144787404e-05,-4.15909815514194,3.52612820451258e-14,4.81552602411114e-14,4.81813826886184e-10,9.07056160515801e-05,4.09743703663949e-09,22,92,2,serpentine,Aikawa_2022_spring_all_versions
21,0.503924635702309,-12.6556168551535,16.4113834784799,19.6297240126423,1,19.6297240126423,9.89190152200766,23,92,2,serpentine,Aikawa_2022_spring_all_versions
22,0.441889000576403,-11.8628968873946,13.5274404428151,17.4985154240413,0.479404427847018,18.9162307248215,8.35887428966404,24,92,2,serpentine,Aikawa_2022_spring_all_versions
23,0.493659107820097,-9.95951308976312,14.0523395909382,19.399958975138,0.987402994434101,19.6474581143603,9.69914664366785,25,92,2,serpentine,Aikawa_2022_spring_all_versions
24,0.514775709465195,-13.3271533399187,17.6076933960603,20.0910732444967,0.992549097226893,20.2418936258465,10.4200351521641,26,92,2,serpentine,Aikawa_2022_spring_all_versions
1,0.693216943627482,-9.3705885744223,16.8926821397501,23.1841689354789,0.747251984061925,25.0316806353386,17.3523851438886,3,92,3,non_serpentine,Aikawa_2022_spring_all_versions
2,0.79481370119039,-11.1402323709304,25.6209680244829,29.984821806292,0.957397640828309,31.319088879674,24.8928409503645,9,92,3,non_serpentine,Aikawa_2022_spring_all_versions
3,0.716034672946222,-14.3540638550756,25.6805093348376,30.0266442003277,0.936906294861599,30.3342168238927,21.7203510225758,27,92,3,non_serpentine,Aikawa_2022_spring_all_versions
1,9.05354211142362e-06,-3.7295658425619,8.35064761374526e-16,9.58861718499658e-16,4.24605260576541e-11,2.25824267273017e-05,2.04450951353764e-10,1,93,1,full,Aikawa_2022_spring_all_versions
2,0.397069882920049,-10.0029397531586,10.8308825361239,13.3724305396063,0.388582409027194,16.7871203957134,6.66565993009068,2,93,1,full,Aikawa_2022_spring_all_versions
3,0.595262159121756,-6.72919148933625,13.5182632907066,16.6597768227968,0.520181679521392,24.1157661586301,14.3552030324615,3,93,1,full,Aikawa_2022_spring_all_versions
4,8.93529750879689e-06,-4.37075851986575,8.11567274573869e-16,1.10913137186368e-15,4.53674240428872e-11,2.44477484728951e-05,2.18447906025552e-10,4,93,1,full,Aikawa_2022_spring_all_versions
5,2.23931183663787e-05,-4.17837275291936,2.01492895259476e-14,2.4206992783436e-14,4.91962557067941e-10,4.92049495142634e-05,1.10185225868459e-09,5,93,1,full,Aikawa_2022_spring_all_versions
6,4.31323610935955e-05,-3.66309918939478,1.62823919153503e-14,2.18285241664391e-14,2.84788085644579e-10,7.6648305412894e-05,3.30602238628114e-09,6,93,1,full,Aikawa_2022_spring_all_versions
7,3.59136764326289e-05,-4.43324778161925,5.09538092892199e-14,6.37207894650145e-14,5.74689177101966e-10,9.12169784582084e-05,3.27593704951018e-09,7,93,1,full,Aikawa_2022_spring_all_versions
8,0.438763795925916,-10.1867207133452,11.6738609714541,14.8051410306581,0.383537960996464,17.6427189665172,7.74098634420324,8,93,1,full,Aikawa_2022_spring_all_versions
9,0.648281227733625,-10.4694085784123,17.7087764605105,22.2613261609936,0.909156546645395,24.4856908781369,15.8736137443846,9,93,1,full,Aikawa_2022_spring_all_versions
10,2.42233229285984e-05,-4.04645084273609,1.39187132559883e-14,1.66706054865097e-14,1.9169297973487e-10,4.82230496267317e-05,1.16812250371015e-09,10,93,1,full,Aikawa_2022_spring_all_versions
11,2.49029038640461e-05,-4.17921026247758,4.16916308624635e-14,4.96166381748677e-14,7.42750589910421e-10,6.68012100547125e-05,1.66354411199446e-09,11,93,1,full,Aikawa_2022_spring_all_versions
12,0.451382088942067,-8.01403830356956,11.1263481524257,14.6987929082374,0.46564109146687,18.6409179401646,8.41417647962916,12,93,1,full,Aikawa_2022_spring_all_versions
13,0.534045407549338,-9.6453531301739,15.9221474862121,21.1741201579538,0.909240839772552,22.7296090293628,12.1386433175232,13,93,1,full,Aikawa_2022_spring_all_versions
14,0.293717466485432,-6.76186860542984,5.55722478794039,6.41325411303033,0.300523836323703,10.9718336798434,3.22261919114313,14,93,1,full,Aikawa_2022_spring_all_versions
15,0.343477617977651,-7.46490298832298,8.55270873131881,10.2283387610913,0.411360269025479,13.8512753472615,4.75760306222994,15,93,1,full,Aikawa_2022_spring_all_versions
16,0.584974529109571,-11.9833521120355,18.7154633307531,22.5967162392544,0.981123059933503,23.0314801089131,13.4728292314079,16,93,1,full,Aikawa_2022_spring_all_versions
